age,handle,revenue,race_month_2018-01-01,race_month_2018-02-01,race_month_2018-03-01,race_month_2018-04-01,race_month_2018-05-01,address_CA,address_FL,address_KY,address_NY,gender_Female,gender_Male,internet_/_shop_Desktop,internet_/_shop_Mobile,bet_type_category_Exotic,bet_type_category_WPS
49,36.0,4.32,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
49,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
24,3.0,0.33,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
43,2.0,0.06,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
37,4.0,0.28,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
29,5.0,0.55,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
31,12.0,1.44,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0
48,368.0,40.48,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
38,5.0,0.35000000000000003,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
29,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
21,8.0,0.96,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0
56,50.0,1.5,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
28,20.0,2.4,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
31,5.0,0.4,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1
26,168.0,13.44,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
27,215.0,23.65,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
22,5.0,0.6,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
48,87.0,2.61,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
18,1274.0,127.4,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1
57,100.0,3.0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
40,20.0,1.6,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
19,5013.0,150.39,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
45,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
50,24.0,2.64,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
29,58.0,6.38,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
46,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
48,5.0,0.55,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
24,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
51,10.0,0.3,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
57,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
53,12.0,0.36,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
62,1200.0,36.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
64,20.0,0.6,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
29,205.0,16.4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
31,15.0,1.05,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
22,5.0,0.15,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0
59,2.0,0.21999999999999995,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
34,8.0,0.88,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
54,40.0,2.8000000000000003,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
23,3.0,0.21,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1
23,51.0,4.08,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
29,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
59,2.0,0.22,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
25,5.0,0.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
20,2.0,0.24,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
28,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
40,100.0,3.0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,1
18,1177.0,35.30999999999999,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
21,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
39,15.0,1.5,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1
47,5.0,0.55,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
61,26.0,2.8599999999999994,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
56,10.0,0.3,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
46,5.0,0.4,1,0,0,0,0,0,1,0,0,0,1,1,0,0,1
45,31.0,3.41,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
44,100.0,7.000000000000001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
32,315.0,25.2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
21,46.0,1.38,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
41,110.0,3.3,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
54,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
53,245.0,17.150000000000002,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
54,4.0,0.32,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
26,45.0,1.35,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
23,675.0,81.0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
35,7.0,0.21,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40,37.0,2.96,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
60,10.0,1.1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
42,515.0,61.8,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
44,254.0,17.78,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
36,3.0,0.33,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
23,38.5,4.62,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
40,5.0,0.35000000000000003,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
25,75.5,9.06,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
50,1642.0,114.94,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
37,60.0,4.8,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
51,20.0,1.4,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
20,3.0,0.33,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0
24,41.0,4.92,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0
36,654.0,19.62,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1
51,16.0,0.48,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
29,7.0,0.56,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1
22,559.9999999999999,61.59999999999997,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
64,479.0,38.32,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
33,12.0,1.32,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
47,15.0,0.45,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
22,20.0,2.4,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
23,126.0,10.08,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1
40,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
26,19.0,2.09,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
27,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
38,10.0,0.3,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
33,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
31,2.0,0.14,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
38,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
18,117.0,12.87,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
61,72.0,7.92,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0
64,143.0,11.44,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
43,40.0,3.2,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
42,17.0,1.1900000000000002,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
51,13.0,0.91,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
39,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
24,99.0,6.9300000000000015,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
58,9.0,0.6300000000000001,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
55,10.0,0.8,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
31,15.0,1.7999999999999998,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
34,125.0,3.75,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
60,2.0,0.06,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
26,59.0,7.08,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
51,5.0,0.6,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
34,205.0,14.35,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
46,11.0,0.77,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
29,5.0,0.5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
43,8.0,0.96,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
21,40.0,1.2,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
21,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
34,3.0,0.24,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
33,8.0,0.96,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
56,17.0,1.87,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0
46,20.0,2.2,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0
27,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
22,79.0,2.37,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
22,50.0,4.0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
20,60.0,4.2,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1
59,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
28,200.0,14.000000000000002,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
41,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
22,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
37,5.0,0.6,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
30,32.0,0.96,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
40,555.0,38.85,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
28,55.0,6.6,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0
65,5.0,0.5,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1
29,14.0,0.42,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
44,4.0,0.28,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
40,215.0,15.05,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
53,5.0,0.55,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
41,24.0,2.64,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
58,209.0,6.27,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
36,18.0,1.44,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
52,7.0,0.21,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
49,3.0,0.09,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
24,3.0,0.21,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
19,46.0,1.38,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0
44,215.0,15.05,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
45,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
56,18.0,1.98,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
65,388.0,38.8,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1
25,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
32,6.0,0.18,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
20,172.0,13.76,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
50,295.0,8.85,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
65,912.0,63.84,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
31,3.0,0.21,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
42,12.999999999999998,0.39,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
65,12.0,0.96,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
35,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
42,100.0,7.000000000000001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
33,19.0,2.09,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
29,25.0,0.75,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
27,2120.0,148.4,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
48,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
60,224.0,24.64,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
53,13.0,1.43,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0
26,5.0,0.4,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
29,3.0,0.08999999999999997,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
29,17.0,2.04,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
39,2.0,0.24,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
20,6.0,0.18,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
60,19.0,1.52,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
35,10.0,0.7000000000000001,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
31,32.0,0.96,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
44,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
56,386.0,30.88,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
19,10.0,0.8,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
37,30.0,3.6,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
36,300.0,36.0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
47,5.999999999999999,0.6599999999999999,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
38,225.0,22.5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
31,200.0,14.000000000000002,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
55,730.0,58.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
21,205.0,6.15,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
27,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
46,724.0,79.64,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
43,4.0,0.44,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
55,15.0,1.65,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
56,100.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
24,205.0,6.15,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1
63,200.0,6.0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
37,5.0,0.6,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0
34,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
26,199.0,15.92,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
41,400.0,28.000000000000004,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
27,162.0,12.96,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
38,768.0,92.16,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
51,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1
53,205.0,14.35,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
37,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
50,22.0,1.54,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
23,20.0,2.4,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0
41,100.0,11.0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
31,15.0,1.7999999999999998,0,1,0,0,0,0,1,0,0,0,1,1,0,1,0
34,20.0,1.4,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
43,35.0,1.05,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
40,2.0,0.14,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
36,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
62,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25,22.0,1.76,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
22,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
63,110.0,7.700000000000001,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
29,16.999999999999996,2.04,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
48,107.0,3.21,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
60,6.0,0.48,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1
22,100.0,7.000000000000001,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
35,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
52,1415.0,99.05,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
27,7.0,0.77,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
33,31.0,0.93,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0
32,205.0,16.4,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
58,5.0,0.5,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1
25,205.0,6.15,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
36,100.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
23,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
29,203.0,16.240000000000002,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
41,646.0,19.38,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
47,917.0,27.51,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1
24,2.0,0.24,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
56,30.0,2.4,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
42,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
25,417.0,29.19,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
55,417.0,12.51,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
31,10.0,0.8,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1
30,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
47,105.0,7.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
62,538.9999999999999,59.28999999999999,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
48,200.0,14.000000000000002,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
27,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
49,100.0,3.0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
43,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
37,5.0,0.35000000000000003,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
48,55.99999999999999,6.159999999999998,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
21,2683.0,214.64,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1
49,10.999999999999991,0.3299999999999997,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
20,90.0,10.8,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
47,5.0,0.15,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1
25,80.0,9.6,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0
39,20.0,0.6,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
32,30.0,2.1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1
24,20.0,0.6,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
61,674.0,67.4,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
31,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
25,105.0,3.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
30,40.0,1.2,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1
53,60.0,4.8,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1
53,281.0,19.67,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
30,230.0,6.9,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
56,5.0,0.55,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
29,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
28,71.99999999999997,8.639999999999997,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
40,10.0,0.7000000000000001,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1
31,20.0,0.6,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0
58,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
42,50.0,6.0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
57,5.0,0.15,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
42,61.0,4.88,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
50,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
26,60.0,1.7999999999999998,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
29,5.0,0.55,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
39,7.0,0.21,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
21,106.0,8.48,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
23,415.0,33.2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
30,160.0,11.2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
42,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
53,761.0,83.71,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
18,100.0,8.0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1
30,28.0,0.84,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
60,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
22,15.0,1.2,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
28,3.0,0.24,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
22,4.0,0.12,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0
45,2.0,0.14,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1
40,5.0,0.6,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
40,2.0,0.22,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
39,25.0,2.75,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
43,7.0,0.21,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0
33,205.0,16.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
40,104.0,11.44,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0
37,80.0,9.6,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
41,125.0,8.75,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
27,20.0,1.6,0,0,0,0,1,0,1,0,0,0,1,1,0,0,1
53,8.0,0.88,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0
22,297.0,20.790000000000006,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
51,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
19,4.0,0.12,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
34,5.0,0.6,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0
19,10.0,1.1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
27,129.0,3.87,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
27,70.0,2.1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1
52,29.0,0.8699999999999999,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0
36,105.0,8.4,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
25,1545.0,108.15,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1
30,30.0,0.8999999999999999,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1
40,120.0,3.6,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1
45,5.0,0.55,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
28,253.0,20.24,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
24,3.0,0.21,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
54,266.0,31.92,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
39,100.0,7.000000000000001,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
37,5.0,0.15,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0
60,30.0,2.1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
42,50.0,5.5,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
49,205.0,20.5,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1
30,5.0,0.55,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0
19,50.0,3.5000000000000004,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1
32,205.0,14.35,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1
22,2.0,0.14,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
50,4.0,0.32,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
23,3.0,0.36,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0
40,18.0,0.54,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
32,125.0,3.75,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1
60,10.0,0.8,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1
35,170.0,5.1,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0
23,30.0,3.3,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
60,656.0,52.48,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
19,60.0,6.6,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0
43,173.0,5.19,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1
21,9.999999999999998,1.1999999999999995,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
62,5.0,0.35000000000000003,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
50,205.0,14.35,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1
18,2.0,0.22,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
49,1311.0,144.21,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
52,432.0,12.96,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1
39,43.0,5.16,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0
56,173.0,5.19,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0
26,5.0,0.6,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0
59,14.0,1.54,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0
46,38.0,4.18,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0
19,10.0,1.1,0,0,0,1,0,0,0,1,0,0,1,1,0,1,0
18,100.0,8.0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1
40,43.0,3.44,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1
